timestamp_ns,side,price,qty,confidence
387592097892000,buy,0.0,0.0010,0.9980
387592148481500,buy,0.0,0.0010,0.9980
387592199543750,buy,0.0,0.0010,0.9980
387592250589875,buy,0.0,0.0010,0.9980
387592300753708,buy,0.0,0.0010,0.9980
387592351374625,buy,0.0,0.0010,0.9997
387592401642833,buy,0.0,0.0010,0.9997
387592452721041,buy,0.0,0.0010,0.9997
387592503088166,buy,0.0,0.0010,0.9997
387592554451041,buy,0.0,0.0010,0.9997
387592605054125,buy,0.0,0.0010,0.8834
387592656024375,buy,0.0,0.0010,0.8834
387592706704125,buy,0.0,0.0010,0.8834
387592756968125,buy,0.0,0.0010,0.9997
387592807120625,buy,0.0,0.0010,1.0000
387592858164875,buy,0.0,0.0010,1.0000
387592908853166,buy,0.0,0.0010,1.0000
387592959885708,buy,0.0,0.0010,1.0000
387593010461833,buy,0.0,0.0010,1.0000
387593060670208,buy,0.0,0.0010,1.0000
387593111729458,buy,0.0,0.0010,1.0000
387593162789833,buy,0.0,0.0010,1.0000
387593213839583,buy,0.0,0.0010,1.0000
387593264882666,buy,0.0,0.0010,0.8834
387593315925083,buy,0.0,0.0010,0.8834
387593366940500,buy,0.0,0.0010,0.8061
387593417987125,buy,0.0,0.0010,0.8061
387593469029375,buy,0.0,0.0010,0.8061
387593520064083,buy,0.0,0.0010,0.8834
387593571099041,buy,0.0,0.0010,0.8061
387593622139875,buy,0.0,0.0010,0.8061
387593673170791,buy,0.0,0.0010,0.8061
387593723589333,buy,0.0,0.0010,0.8061
387593774684750,buy,0.0,0.0010,0.8061
387593825492791,buy,0.0,0.0010,0.8061
387593875768000,buy,0.0,0.0010,0.8061
387593926823916,buy,0.0,0.0010,0.8061
387593977903833,buy,0.0,0.0010,0.8061
387594028963583,buy,0.0,0.0010,0.6953
387594080019541,buy,0.0,0.0010,0.6953
387594131085791,buy,0.0,0.0010,0.8061
387594182177166,buy,0.0,0.0010,0.8061
387594233218250,buy,0.0,0.0010,0.8061
387594283660208,buy,0.0,0.0010,0.8061
387594334535208,buy,0.0,0.0010,0.8061
387594384749000,buy,0.0,0.0010,0.8061
387594435841916,buy,0.0,0.0010,0.8061
387594486842083,buy,0.0,0.0010,0.8061
387594537880583,buy,0.0,0.0010,0.9882
387594588915375,buy,0.0,0.0010,1.0000
387594639950125,buy,0.0,0.0010,1.0000
387594691006416,buy,0.0,0.0010,1.0000
387594742065833,buy,0.0,0.0010,1.0000
387594792749125,buy,0.0,0.0010,1.0000
387594843801291,buy,0.0,0.0010,1.0000
387594894876291,buy,0.0,0.0010,1.0000
387594945949458,buy,0.0,0.0010,1.0000
387594996315666,buy,0.0,0.0010,1.0000
387595047371166,buy,0.0,0.0010,1.0000
387595098381166,buy,0.0,0.0010,1.0000
387595149435125,buy,0.0,0.0010,1.0000
387595200529708,buy,0.0,0.0010,1.0000
387595251567458,buy,0.0,0.0010,1.0000
387595301616083,buy,0.0,0.0010,0.9997
387595352661583,buy,0.0,0.0010,0.9994
387595403071250,buy,0.0,0.0010,0.9994
387595454108666,buy,0.0,0.0010,0.9994
387595504566000,buy,0.0,0.0010,0.9882
387595606243625,buy,0.0,0.0010,0.8061
387595657283750,buy,0.0,0.0010,0.8061
387595707723458,buy,0.0,0.0010,0.8061
387595758794208,buy,0.0,0.0010,0.8061
387595809641916,buy,0.0,0.0010,1.0000
387595860717333,buy,0.0,0.0010,1.0000
387595911774500,buy,0.0,0.0010,1.0000
387595962829708,buy,0.0,0.0010,1.0000
387596013898208,buy,0.0,0.0010,1.0000
387596064545333,buy,0.0,0.0010,1.0000
387596115620708,buy,0.0,0.0010,1.0000
387596166685333,buy,0.0,0.0010,1.0000
387596217788750,buy,0.0,0.0010,1.0000
387596267953416,buy,0.0,0.0010,1.0000
387596319040250,buy,0.0,0.0010,0.9997
387596370130083,buy,0.0,0.0010,0.9997
387596420506416,buy,0.0,0.0010,1.0000
387596470724166,buy,0.0,0.0010,1.0000
387596521811583,buy,0.0,0.0010,1.0000
387596572929166,buy,0.0,0.0010,1.0000
387596624029500,buy,0.0,0.0010,1.0000
387596675148208,buy,0.0,0.0010,1.0000
387596726217166,buy,0.0,0.0010,1.0000
387596777246541,buy,0.0,0.0010,1.0000
387596827898875,buy,0.0,0.0010,1.0000
387596878928541,buy,0.0,0.0010,1.0000
387596929952000,buy,0.0,0.0010,0.9618
387596980425625,buy,0.0,0.0010,0.9618
387597031465916,buy,0.0,0.0010,0.9618
387597082516541,buy,0.0,0.0010,0.9618
387597133551166,buy,0.0,0.0010,0.9618
387597183853125,buy,0.0,0.0010,0.9618
387597234949791,buy,0.0,0.0010,0.9935
387597286004875,buy,0.0,0.0010,0.9935
387597336833041,buy,0.0,0.0010,0.9935
387597387326791,buy,0.0,0.0010,0.9882
387597437514291,buy,0.0,0.0010,1.0000
387597488576791,buy,0.0,0.0010,1.0000
387597538937708,buy,0.0,0.0010,1.0000
387597589742000,buy,0.0,0.0010,1.0000
387597639788875,buy,0.0,0.0010,1.0000
387597690271083,buy,0.0,0.0010,1.0000
387597741054083,buy,0.0,0.0010,1.0000
387597791994708,buy,0.0,0.0010,1.0000
387597843061333,buy,0.0,0.0010,1.0000
387597893438208,buy,0.0,0.0010,1.0000
387597944497083,buy,0.0,0.0010,1.0000
387597995562625,buy,0.0,0.0010,1.0000
387598046637083,buy,0.0,0.0010,0.9998
387598097701500,buy,0.0,0.0010,0.9998
387598148770083,buy,0.0,0.0010,0.9618
387598199829458,buy,0.0,0.0010,0.9618
387598250609625,buy,0.0,0.0010,0.9989
387598301599166,buy,0.0,0.0010,1.0000
387598351641291,buy,0.0,0.0010,1.0000
387598402674916,buy,0.0,0.0010,1.0000
387598453706166,buy,0.0,0.0010,1.0000
387598504204333,buy,0.0,0.0010,1.0000
387598555236583,buy,0.0,0.0010,1.0000
387598605630250,buy,0.0,0.0010,1.0000
387598655835416,buy,0.0,0.0010,1.0000
387598706924416,buy,0.0,0.0010,1.0000
387598757136041,buy,0.0,0.0010,1.0000
387598807418708,buy,0.0,0.0010,1.0000
387598858499666,buy,0.0,0.0010,1.0000
387598909301750,buy,0.0,0.0010,1.0000
387598959487666,buy,0.0,0.0010,1.0000
387599010421166,buy,0.0,0.0010,1.0000
387599061462375,buy,0.0,0.0010,1.0000
387599111985625,buy,0.0,0.0010,1.0000
387599163092416,buy,0.0,0.0010,1.0000
387599213455500,buy,0.0,0.0010,1.0000
387599264696791,buy,0.0,0.0010,1.0000
387599315468625,buy,0.0,0.0010,1.0000
387599366535625,buy,0.0,0.0010,1.0000
387599417589083,buy,0.0,0.0010,1.0000
387599468694416,buy,0.0,0.0010,1.0000
387599519751541,buy,0.0,0.0010,1.0000
387599570788541,buy,0.0,0.0010,1.0000
387599621842208,buy,0.0,0.0010,1.0000
387599672910000,buy,0.0,0.0010,1.0000
387599723941000,buy,0.0,0.0010,1.0000
387599775025125,buy,0.0,0.0010,1.0000
387599826006666,buy,0.0,0.0010,1.0000
