timestamp_ns,side,price,qty,confidence
389148706832375,buy,0.0,0.0010,0.6953
389148757945083,buy,0.0,0.0010,0.6953
389148808249083,buy,0.0,0.0010,0.6953
389148858379041,buy,0.0,0.0010,1.0000
389148908860916,buy,0.0,0.0010,1.0000
389148959464375,buy,0.0,0.0010,1.0000
389149010086041,buy,0.0,0.0010,1.0000
389149061153250,buy,0.0,0.0010,1.0000
389149112063125,buy,0.0,0.0010,1.0000
389149163121500,buy,0.0,0.0010,1.0000
389149214099541,buy,0.0,0.0010,1.0000
389149265140083,buy,0.0,0.0010,1.0000
389149316196375,buy,0.0,0.0010,1.0000
389149366556583,buy,0.0,0.0010,0.8061
389149416624916,buy,0.0,0.0010,0.8061
389149467142083,buy,0.0,0.0010,0.8061
