timestamp_ns,realized_pnl,unrealized_pnl,position_size,entry_price
388965357965000,0.0000,0.0000,0.0870,0.0
388975358990083,0.0000,0.0000,0.0990,0.0
388985359109000,0.0000,0.0000,0.0990,0.0
