timestamp_ns,imb5,imb20,liq_slope,cancel_spike,spread_chg,aggr_ratio,vol_accel,trade_vel,mp_dev,ewma_vol,st_pressure
389148503411916,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000
389148554513375,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000
389148605567041,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000
389148656591500,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000
389148706832416,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,2.000000,0.000000,0.000000,0.000000
389148757945250,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,2.000000,0.000000,0.000000,0.000000
389148808249125,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,2.000000,0.000000,0.000000,0.000000
389148858379166,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,66.000000,0.000000,0.000000,0.000000
389148908860958,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,66.000000,0.000000,0.000000,0.000000
389148959464416,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,66.000000,0.000000,0.000000,0.000000
389149010086083,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,66.000000,0.000000,0.000000,0.000000
389149061153416,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,68.000000,0.000000,0.000000,0.000000
389149112063208,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,68.000000,0.000000,0.000000,0.000000
389149163121541,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,68.000000,0.000000,0.000000,0.000000
389149214099583,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,66.000000,0.000000,0.000000,0.000000
389149265140375,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,66.000000,0.000000,0.000000,0.000000
389149316196541,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,68.000000,0.000000,0.000000,0.000000
389149366556625,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,4.000000,0.000000,0.000000,0.000000
389149416624916,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,4.000000,0.000000,0.000000,0.000000
389149467142125,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,4.000000,0.000000,0.000000,0.000000
