timestamp_ns,side,price,qty,confidence
388373953623625,buy,0.0,0.0010,0.8061
388374004739000,buy,0.0,0.0010,0.8061
388374055798833,buy,0.0,0.0010,0.9882
388374106845166,buy,0.0,0.0010,0.9882
388374157896583,buy,0.0,0.0010,0.9882
388374208075083,buy,0.0,0.0010,0.9882
388374259127916,buy,0.0,0.0010,0.9935
388374310187458,buy,0.0,0.0010,0.9935
388374360371708,buy,0.0,0.0010,0.9935
388374411066375,buy,0.0,0.0010,0.9997
388374462144416,buy,0.0,0.0010,0.9997
388374513190208,buy,0.0,0.0010,1.0000
388374564218625,buy,0.0,0.0010,1.0000
388374615244500,buy,0.0,0.0010,1.0000
388374666271541,buy,0.0,0.0010,1.0000
388374717293583,buy,0.0,0.0010,1.0000
388374768319708,buy,0.0,0.0010,1.0000
388374819358208,buy,0.0,0.0010,1.0000
388374869430125,buy,0.0,0.0010,1.0000
388374920396708,buy,0.0,0.0010,1.0000
388374971422500,buy,0.0,0.0010,1.0000
388375021981625,buy,0.0,0.0010,1.0000
388375073027500,buy,0.0,0.0010,1.0000
388375124068333,buy,0.0,0.0010,1.0000
388375174815208,buy,0.0,0.0010,1.0000
388375225129666,buy,0.0,0.0010,1.0000
388375276183625,buy,0.0,0.0010,1.0000
388375327262000,buy,0.0,0.0010,1.0000
388375378323166,buy,0.0,0.0010,1.0000
388375429407916,buy,0.0,0.0010,1.0000
388375480488666,buy,0.0,0.0010,1.0000
388375531526083,buy,0.0,0.0010,1.0000
388375582590291,buy,0.0,0.0010,0.9786
388375633641875,buy,0.0,0.0010,0.9786
388375686253541,buy,0.0,0.0010,0.6953
388375736862666,buy,0.0,0.0010,0.6953
388375787082875,buy,0.0,0.0010,0.6953
388375837322333,buy,0.0,0.0010,0.8061
388375888375375,buy,0.0,0.0010,0.8061
388375939412083,buy,0.0,0.0010,0.8061
388375990444958,buy,0.0,0.0010,1.0000
388376041486083,buy,0.0,0.0010,0.9999
388376092266333,buy,0.0,0.0010,0.9999
388376143342291,buy,0.0,0.0010,0.9999
388376193454416,buy,0.0,0.0010,0.9999
388376244389500,buy,0.0,0.0010,0.9999
388376294688500,buy,0.0,0.0010,0.9999
388376345749958,buy,0.0,0.0010,0.9999
388376396079125,buy,0.0,0.0010,0.9999
388376447122000,buy,0.0,0.0010,0.9999
388376547894833,buy,0.0,0.0010,0.9786
388376598917125,buy,0.0,0.0010,0.9786
388376649937125,buy,0.0,0.0010,0.9786
388376700960583,buy,0.0,0.0010,0.9786
388376751643500,buy,0.0,0.0010,0.9786
388376801722250,buy,0.0,0.0010,0.9786
388376852749875,buy,0.0,0.0010,0.9786
388376903234375,buy,0.0,0.0010,0.9786
388376954280166,buy,0.0,0.0010,0.9786
388377055068541,buy,0.0,0.0010,0.9618
388377105788166,buy,0.0,0.0010,0.9786
388377155943875,buy,0.0,0.0010,0.9786
388377206615750,buy,0.0,0.0010,0.9882
388377257047541,buy,0.0,0.0010,1.0000
388377307711916,buy,0.0,0.0010,1.0000
388377358764333,buy,0.0,0.0010,1.0000
388377409860125,buy,0.0,0.0010,1.0000
388377460899250,buy,0.0,0.0010,1.0000
388377511578333,buy,0.0,0.0010,1.0000
388377562619708,buy,0.0,0.0010,1.0000
388377613261083,buy,0.0,0.0010,1.0000
388377664298666,buy,0.0,0.0010,1.0000
388377715322166,buy,0.0,0.0010,1.0000
388377766345000,buy,0.0,0.0010,0.9786
388377816546333,buy,0.0,0.0010,0.9882
388377867575000,buy,0.0,0.0010,0.9882
388377918597666,buy,0.0,0.0010,0.9882
388377969435208,buy,0.0,0.0010,0.9786
388378020421416,buy,0.0,0.0010,0.9882
388378071483125,buy,0.0,0.0010,0.9882
388378123034208,buy,0.0,0.0010,0.9786
388378174364916,buy,0.0,0.0010,0.9882
388378225110625,buy,0.0,0.0010,0.9882
388378276186333,buy,0.0,0.0010,0.9882
388378327238250,buy,0.0,0.0010,0.8834
388378378280958,buy,0.0,0.0010,0.8061
388378429316583,buy,0.0,0.0010,0.8061
388378480353708,buy,0.0,0.0010,0.8061
388378531392791,buy,0.0,0.0010,0.6953
388378582434708,buy,0.0,0.0010,0.8061
388378633457125,buy,0.0,0.0010,0.6953
388378684495041,buy,0.0,0.0010,0.6953
388378735550083,buy,0.0,0.0010,0.6953
388378786609541,buy,0.0,0.0010,0.6953
388378836884250,buy,0.0,0.0010,0.6953
388378887924250,buy,0.0,0.0010,0.6953
388378945661250,buy,0.0,0.0010,0.6953
388378995747416,buy,0.0,0.0010,0.6953
388379249253375,buy,0.0,0.0010,0.9618
388379299776958,buy,0.0,0.0010,0.9618
388379350828916,buy,0.0,0.0010,0.9618
388379401484875,buy,0.0,0.0010,0.9618
388379452546250,buy,0.0,0.0010,0.9618
388379503363083,buy,0.0,0.0010,0.9618
388379553749833,buy,0.0,0.0010,0.9618
388379604791416,buy,0.0,0.0010,0.9618
388379655839458,buy,0.0,0.0010,0.9618
388379706874250,buy,0.0,0.0010,0.9618
388379910354333,buy,0.0,0.0010,0.9935
388379961387666,buy,0.0,0.0010,1.0000
388380012376708,buy,0.0,0.0010,1.0000
388380063410333,buy,0.0,0.0010,1.0000
388380114460333,buy,0.0,0.0010,1.0000
